Gene,fold_T_NM
EVC,1.323542908
JAKMIP1,3.593852804
ADGRL3,0.369407885
MAN2B2,1.294685276
CENPC,6.014890266
STAP1,0.637098976
UBA6,3.750447829
GNRHR,0.820391413
KIAA0232,0.934453163
TBC1D14,1.09045203
PCGF3,2.904287545
RUFY3,0.848203113
GRSF1,2.159160974
MOB1B,0.778865627
SLC4A4,0.472159778
ANKRD17,1.420928386
RASSF6,4.675988376
CXCL8,3.831003329
MTHFD2L,1.337629874
G3BP2,1.425017485
USO1,0.702404333
NAAA,1.42836365
SDAD1,0.545937095
ART3,0.172848873
NUP54,1.303836527
SORCS2,0.559307854
SHROOM3,0.966577808
11-Sep,1.495198252
CCNI,1.440325602
AFAP1,1.141077494
CNOT6L,0.620926597
FRAS1,1.082286286
BMP2K,0.848360874
ANTXR2,1.07580831
RASGEF1B,1.345836807
HNRNPD,2.106567948
HNRNPDL,0.328101118
ENOPH1,1.165413428
SEC31A,0.955801715
LIN54,0.582238389
COPS4,1.433163649
PLAC8,1.754818403
COQ2,0.203914774
HELQ,0.836244968
FAM175A,0.498335247
GPAT3,6.563911887
TRMT44,1.53306799
WDFY3,1.006815261
ARHGAP24,0.353813363
MAPK10,0.630710956
PTPN13,0.894855437
AFF1,1.248877666
GAK,1.174948361
KLHL8,0.697656081
PKD2,0.946194111
ABCG2,2.043734948
HERC6,0.626211933
HERC5,1.886810714
PYURF,1002160425
HERC3,1.552814848
FAM13A,0.80432871
GPRIN3,2.597345613
CCSER1,1.159881053
SMARCAD1,0.99186472
PDLIM5,1.302030483
BMPR1B,0.954496247
SLC2A9,2.705517522
RAP1GDS1,0.530325561
TSPAN5,9095169.42
ST8SIA4,0.771296634
FAM173B,0.295656441
PAM,1.747256385
GIN1,0.906634703
PPIP5K2,0.516713611
06-Mar,1.011445267
FBXL17,0.682959219
FER,0.752842404
MAN2A1,0.725406197
WDR36,1.239129158
EPB41L4A,0.710404815
APC,0.913196626
DCP2,0.841691239
MCC,1.203495911
YTHDC2,0.452011576
KCNN2,0.817537077
PGGT1B,0.977719051
COMMD10,0.617868532
SEMA6A,1.056546067
DTWD2,0.937058755
DMXL1,1.16188103
HSD17B4,0.62729245
SRFBP1,3.173133667
SNX2,0.399518284
SNX24,1.63262667
PRDM6,5.964385095
CEP120,2.194103228
CSNK1G3,0.953200903
ZNF608,0.731062768
ALDH7A1,0.827998795
PHAX,1.201535859
LMNB1,3.702361152
03-Mar,0.634674144
C5orf63,3.652170043
PRRC1,0.610184853
TERT,67604353.8
SLC12A2,1.121983462
FBN2,0.850991128
ISOC1,1.184274553
CDC42SE2,0.925373129
RAPGEF6,0.868002674
FNIP1,0.935092268
P4HA2,1.948773394
KIF3A,0.373825425
AFF4,1.002012298
HSPA4,0.576928633
C5orf15,0.882345038
TCF7,106474263.8
SKP1,1.632091985
PPP2CA,0.797680976
CDKL3,1.843051486
JADE2,0.792625185
SEC24A,1.253618729
CAMLG,1.061491947
DDX46,2.150207379
C5orf66,3.140943772
H2AFY,2.08627238
CXCL14,199101698.3
TGFBI,1.348424073
SMAD5,0.989783129
KLHL3,2.077504283
FAM13B,0.805720915
CDC23,1.708706449
KDM3B,1.086801311
ETF1,1.088909369
HSPA9,0.71152848
CTNNA1,1.356494428
SIL1,0.56219988
DNAH5,0.600605588
MATR3,0.489964687
PAIP2,0.725802919
UBE2D2,0.660644019
NRG2,1.918007285
CYSTM1,2.772825914
ZMAT2,1.227521822
DIAPH1,1.011512633
PCDH1,305496678.7
RNF14,3.539762443
NDFIP1,2.727594084
TRIO,1.579706371
ARHGAP26,1.194835729
NR3C1,1.166355638
PRELID2,1.786553815
FAM105A,1.293911432
PLAC8L1,0.444910726
RBM27,0.830538333
TCERG1,1.092379755
PPP2R2B,0.996384283
OTULIN,1.754253187
ANKH,2.512584931
STK32A,0.049383401
HTR4,6.347648996
ABLIM3,3.147017005
CSNK1A1,1.452802104
PPARGC1B,0.801658409
HMGXB3,2.779012454
CSF1R,0.281799196
PDGFRB,2.405142315
TCOF1,0.56333352
CD74,1.552710733
NDST1,1.367945919
RBM22,0.650362742
DCTN4,0.899961685
TNIP1,1.0565954
ANXA6,2.753014456
CCDC69,0.76660862
SLC36A1,0.670296701
SPARC,0.899717831
ATOX1,0.882048128
G3BP1,0.850490712
FAM114A2,0.832429637
MFAP3,0.242219792
GALNT10,0.703511806
LARP1,4.471538562
FAXDC2,1.142488862
CNOT8,1.268076866
GEMIN5,0.899371357
MRPL22,1.657398133
FBXL7,1.029779381
SGCD,2.131481824
TIMD4,1.826363011
HAVCR2,1.278085432
ITK,1.363891609
CYFIP2,1.155241552
ADAM19,1.047976215
LSM11,4.589919259
CLINT1,0.690972275
EBF1,0.325779946
RNF145,0.391947532
TTC1,1.753155282
PWWP2A,1.139836006
CCNG1,2.230973562
HMMR,257363513.7
MAT2B,2.37788688
MYO10,0.852951048
WWC1,1.531439023
RARS,1.152774768
PANK3,1.33367268
SLIT3,0.78862114
DOCK2,0.859175391
LCP2,3.652169954
RANBP17,0.61588938
NPM1,0.836959915
FBXW11,1.147871891
STK10,1.294633488
SH3PXD2B,0.643849641
NEURL1B,104515016.9
DUSP1,0.84008777
ERGIC1,0.94650663
CREBRF,1.367986609
CPEB4,3.990956574
SFXN1,1.335623815
SIMC1,2.509316509
KIAA1191,0.649018284
FAF2,1.065866453
GPRIN1,276041083.8
UIMC1,0.803539206
ZNF346,0.945939156
NSD1,1.04868153
FAM193B,1.1792639
PHYKPL,1.084205456
CLK4,5.126349463
RUFY1,1.044715278
HNRNPH1,0.973957674
CANX,1.241896294
SQSTM1,1.712985648
C5orf45,1.258046786
TBC1D9B,0.694024414
RNF130,0.574421916
MAPK9,1.038067333
GFPT2,1.246385816
CNOT6,0.832270823
RACK1,1.155987854
SDHA,0.734904034
CDH6,0.247306854
DROSHA,1.05545694
GOLPH3,1.287787292
MTMR12,1.914589473
ZFR,0.663016098
NPR3,3.404964413
TARS,2.627578436
ADAMTS12,1.515760326
C1QTNF3,2.080368589
RAI14,1.203570475
BRIX1,0.803003398
AHRR,13.68027268
SPEF2,1.957959834
LMBRD2,0.329923095
NADK2,0.859825606
RANBP3L,103405902.4
NIPBL,1.327687801
C5orf42,0.949649937
NUP155,0.377425896
WDR70,1.442872052
LIFR,0.722385883
OSMR,1.15908837
RICTOR,1.02776505
FYB,1.133222387
DAB2,0.618296818
TTC33,0.811731353
PRKAA1,1.134353347
CARD6,1.201543042
C7,0.671655238
OXCT1,0.533653362
FBXO4,0.840244559
GHR,1.384167036
ZNF131,2.035890717
HMGCS1,1.277643947
TMEM267,84899606.02
NNT,0.850438387
EXOC3,1.539255486
EMB,1.20823539
PARP8,1.008500186
ITGA1,1.050603695
ITGA2,159280496.4
NDUFS4,0.983533606
ARL15,0.5107915
ICE1,0.616204601
SNX18,3.829487991
GZMA,147532231.5
DHX29,0.721154732
SKIV2L2,1.124612427
PLPP1,0.595970628
SLC38A9,0.952726352
IL6ST,0.758354453
MAP3K1,0.7838482
GPBP1,0.711049905
PDE4D,0.772229291
ERCC8,2.439501711
ZSWIM6,0.871122387
KIF2A,0.873688587
IPO11,0.612970461
RNF180,1.236019161
CWC27,0.989150933
ADAMTS6,1.874615873
CENPK,2.427786123
PPWD1,0.600660537
TRIM23,0.64249727
TRAPPC13,5.944159872
SGTB,0.641564408
NLN,1.155830257
ERBIN,0.971647096
NSUN2,1.132472423
SREK1,1.217728803
SRD5A1,2.718798182
MAST4,0.445367587
PAPD7,1.136282005
PIK3R1,1.1055003
SLC30A5,0.458737589
CCNB1,0.702313162
MRPS27,0.165259736
TNPO1,0.87807185
FCHO2,0.84436722
ANKRA2,0.86882768
ARHGEF28,0.926685954
ENC1,1.204868688
HEXB,0.512544059
GFM2,0.788332488
FAM169A,0.412054678
COL4A3BP,1.077727519
POLK,1.582710808
ANKDD1B,2.556374758
POC5,3.111776098
IQGAP2,0.935363099
AGGF1,0.96488292
PDE8B,0.360266746
WDR41,0.967952192
AP3B1,1.324794667
SCAMP1,1.348135981
LHFPL2,1.123949314
ARSB,2.627648599
DMGDH,1.446410423
HOMER1,0.954915802
PAPD4,1.00923997
THBS4,0.080594931
SERINC5,1.333230187
ZFYVE16,2.40706347
FAM151B,16.65500766
MSH3,1.059741526
RASGRF2,1.345566957
SSBP2,0.461959858
ATG10,2.3095621
ATP6AP1L,0.5114007
XRCC4,1.089720178
VCAN,0.950122828
EDIL3,2.303942714
RASA1,0.95204421
CCNH,11858346.72
BRD9,0.220558439
TMEM161B,1.271033852
MEF2C,0.904153539
ADGRV1,1.205862383
SEMA5A,0.389735737
FAM172A,0.596489242
KIAA0825,2.527031818
SLF1,1.128272921
MCTP1,0.716811734
TTC37,0.944901779
RHOBTB3,0.829586734
ELL2,1.136843744
CAST,1.802462012
ERAP2,1.676017406
LNPEP,1.356412567
LIX1,0.517338436
CHD1,0.920290113
ASCC3,0.980726442
HACE1,0.870826011
PREP,1.017722412
PRDM1,2.270580429
ATG5,0.837657532
AIM1,0.654933055
RTN4IP1,1.110910001
PAK1IP1,0.463225132
C6orf203,0.807505034
PDSS2,0.354616831
SOBP,0.510962774
SCML4,0.822995664
SEC63,1.104772064
LACE1,1.096599782
FOXO3,1.334906817
ARMC2,0.75219226
SESN1,4.06142889
SYCP2L,0.50941515
CEP57L1,0.648284978
CD164,0.696055769
PPIL6,1.505675902
MICAL1,0.860435356
ZBTB24,2.300048041
AK9,2.905488792
FIG4,0.669135891
WASF1,0.991352452
CDC40,0.583589152
METTL24,1.17693571
CDK19,1.469333491
AMD1,0.758783906
RPF2,1.260712684
SLC16A10,0.75066437
MFSD4B,0.480839958
REV3L,0.995197788
TRAF3IP2,1.225756325
FYN,1.219433932
LAMA4,2.63408496
NEDD9,1.492541816
FRK,2.998737525
DSE,1.870112538
ZUFSP,1.017815909
KPNA5,0.867932636
DCBLD1,2.718076362
CEP85L,0.94152275
MCM9,0.918769403
MAN1A1,0.877915511
HIVEP1,0.74272873
TBC1D32,0.77686045
NKAIN2,1.148659201
RNF217,1.159781409
NCOA7,1.673916854
TRMT11,3.265404808
RSPO3,0.187108577
LAMA2,0.803232009
ARHGAP18,1.361065655
L3MBTL3,0.464545241
SAMD3,1.387387378
TMEM200A,1.367495954
EPB41L2,2.287763852
AKAP7,0.812539621
MED23,0.65515261
ENPP1,1.086480329
PHACTR1,1.118331795
MOXD1,0.282089333
STX7,0.926054
TBPL1,0.655705334
SLC2A12,1.352912617
ALDH8A1,1.212792357
HBS1L,0.774325939
MYB,0.299455269
AHI1,1.035496607
SIRT5,1.097850609
PDE7B,0.311845449
MAP7,1.113813968
RANBP9,1.103122622
MAP3K5,0.948764273
IFNGR1,0.354197013
TNFAIP3,139150966.1
MCUR1,1.606093268
ARFGEF3,1.149482906
NHSL1,2.422461078
REPS1,0.753166043
TXLNB,1.850432872
CD83,2.520937934
HIVEP2,1.100171522
PEX3,0.862905673
PHACTR2,1.33878806
LTV1,1.627907172
UTRN,0.861082177
EPM2A,1.385981074
FBXO30,1.817789806
SHPRH,0.654426044
STXBP5,0.82484449
SASH1,0.659397797
UST,1.835864699
TAB2,1.361267866
ZC3H12D,0.976473164
PPIL4,1.05491876
GINM1,0.896517794
KATNA1,1.064972395
LATS1,0.734943647
NUP43,0.931746594
PCMT1,1.016440234
LRP11,1.407478869
PLEKHG1,1.166488822
MTHFD1L,1.441019416
RMND1,1.085254053
ESR1,1.34427937
SYNE1,1.208128772
VIP,250214137.4
RGS17,2.534506483
JARID2,1.849102059
IPCEF1,8464204.92
CNKSR3,0.542916108
SCAF8,0.921448988
TIAM2,6.691065588
TFB1M,19686844.34
DTNBP1,1.174569718
ARID1B,1.034806982
ZDHHC14,0.614290535
SNX9,1.035382218
SYNJ2,0.782439934
SERAC1,0.721671705
TULP4,1.761321745
TMEM181,0.870801448
DYNLT1,0.512968272
SYTL3,0.981024232
EZR,3.620403195
SOD2,1.14139905
TCP1,0.591220961
IGF2R,1.007191294
SLC22A3,1.4320397
MAP3K4,0.956348471
ATXN1,1.127927442
QKI,0.784874494
PDE10A,0.983538572
RPS6KA2,1.52618993
RNASET2,1.010859834
FGFR1OP,0.824542389
AFDN,0.726285773
SMOC2,1.281334772
THBS2,11.69523827
WDR27,1.555005659
PSMB1,1.3773577
GMDS,1.458102808
CAP2,1.370570779
NUP153,0.698650797
KIF13A,0.678881877
KDM1B,1.019992715
DEK,2.433084158
MBOAT1,1.003580631
CDKAL1,1.035416005
MRS2,0.991344117
GPLD1,0.690441062
ALDH5A1,1.151369846
ACOT13,1.436818153
FAM65B,0.852171108
CARMIL1,0.892485729
TRIM38,1.347497539
BTN2A2,1.042138213
MYLK4,0.401142446
WRNIP1,2.790922627
ZSCAN26,1.013727748
SERPINB1,0.792549431
SERPINB9,0.467654003
NQO2,0.529550071
RIPK1,1.060326506
DUSP22,0.697957138
C6orf106,1.10199414
UHRF1BP1,0.571404115
ANKS1A,1.42578964
DEF6,1.641141261
PPARD,1.749528337
FANCE,0.375577786
FKBP5,0.809467374
SRPK1,1.092621885
MAPK14,1.547726815
BRPF3,1.125091005
KCTD20,0.531928785
STK38,1.575112814
PXDC1,3.699769116
TBC1D22B,0.801545651
CMTR1,0.779327181
MDGA1,0.949147001
BTBD9,0.876989338
KCNK5,7.975340284
IRF4,0.913042546
KIF6,0.525049185
MOCS1,0.941823209
PRPF4B,2.341240083
FOXP4,0.662264847
TFEB,6.903065334
TAF8,0.86255103
TRERF1,1.849741511
UBR2,0.746305551
GLTSCR1L,1.354634248
CNPY3-GNMT,1.404399233
PEX6,1.090429782
KLHDC3,0.299455265
MRPL2,1.297000258
PTK7,0.651691708
CUL9,3.2329442
DNPH1,1.336565368
ZNF318,1.956846279
TJAP1,0.461452238
XPO5,1.051844863
POLH,0.646653288
MRPS18A,731569782
VEGFA,685436573.2
MRPL14,1.239129164
AARS2,1.722315427
CDC5L,1.986112583
SUPT3H,0.972064444
RUNX2,3.914545629
CLIC5,3.441374858
ADGRF5,1.89406637
TNFRSF21,1.067068565
CD2AP,1.207332662
CDYL,1.275567311
MUT,4.624937989
RPP40,2.908748852
PKHD1,0.523343515
EFHC1,1.908152697
GSTA4,0.203239159
ICK,2.443885653
FBXO9,1.056413605
EXOC2,1.245771156
ELOVL5,1.46485217
FARS2,0.917965728
LRRC1,0.32615077
HMGCLL1,0.334887547
COL21A1,0.409373434
DST,0.733139795
KIAA1586,0.870546206
ZNF451,0.820832585
BAG2,1.732085348
RAB23,1.233635946
F13A1,1.353855908
KHDRBS2,0.155175605
PHF3,0.961237963
ADGRB3,0.535106771
LMBRD1,2.066909811
COL19A1,0.184584798
FAM135A,0.488985777
SMAP1,1.896838928
OGFRL1,4.645709225
RREB1,1.185924844
RIMS1,0.530292078
KCNQ5,0.652413229
SSR1,0.621655965
KHDC1,3.239065929
DDX43,448774719.7
MB21D1,1.386003909
MTO1,1.23120146
SLC17A5,1.669771212
CD109,2.148511018
RIOK1,0.707597049
COL12A1,1.522776261
SENP6,0.933272825
DSP,4.133641151
MYO6,0.612501758
SNRNP48,0.547669925
BMP6,3.036710937
TXNDC5,2.176014341
PHIP,1.179101572
LCA5,1.873138022
SH3BGRL2,0.62248507
BCKDHB,0.46578559
IBTK,0.886430114
UBE3D,1.519379621
DOPEY1,0.601698323
ME1,0.769093675
CYB5R4,0.760037385
CEP162,0.918048251
TBX18,2.621664384
SNX14,1.310179561
SYNCRIP,0.843115897
ZNF292,1.370262504
C6orf163,1.2318542
SLC35A1,26894136.66
RARS2,1.071297928
ORC3,0.44399484
AKIRIN2,1.901863519
RNGTT,1.075538764
PNRC1,1.873312206
GABRR2,221824236.7
UBE2J1,2.764484755
RRAGD,0.892460495
ANKRD6,0.648067919
MDN1,1.027479441
CASP8AP2,0.756617773
BACH2,0.633279825
MAP3K7,1.168711541
UFL1,539474214
GPR63,0.803653734
MMS22L,0.624788246
FBXL4,0.775324101
COQ3,0.215557717
PNISR,0.680032196
USP45,1.408116252
TSTD3,0.285732558
CCNC,0.452955112
ZKSCAN1,1.524948357
ZNF3,1.020639469
AP4M1,0.785046073
PILRB,0.413607302
ZCWPW1,1.764245155
LRCH4,3.123679859
GNB2,4.319661093
EPHB4,1.635579101
SLC12A9,1.848887312
SRRT,0.767151204
MUC17,131300387.3
SERPINE1,0.846049687
ZNHIT1,1.735304311
CUX1,1.399197087
SH2B2,1.05302863
PRKRIP1,0.965063232
ORAI2,4.717996318
LRWD1,0.734063007
POLR2J3,7.958974893
FAM185A,0.816887094
FBXL13,0.936145823
PMPCB,0.717381017
DNAJC2,1.09095459
ORC5,0.619660371
KMT2E,1.141640867
SRPK2,1.261580444
PUS7,1.033040419
RINT1,2.076001714
ATXN7L1,0.971165257
SYPL1,0.698337638
PIK3CG,1.247387154
HBP1,1.20885609
COG5,1.098427709
DLD,0.449514045
LAMB1,0.983489707
PNPLA8,0.514179805
PHF14,1.793878829
IMMP2L,1.321046207
DOCK4,0.869883769
THSD7A,2.201391916
IFRD1,0.188450485
BMT2,1.883917722
TFEC,1.076762483
TES,2.202457703
MET,1.730489085
ST7,1.420947644
WNT2,60742203.36
CFTR,0.585115289
LSM8,0.798867034
TSPAN12,0.06955143
CPED1,0.686729105
AASS,1.130527414
CADPS2,0.693566279
SLC13A1,12975943.18
POT1,0.208831463
GRM8,4.072435242
SND1,0.917460558
RBM28,3.176824425
METTL2B,210158457.6
FAM71F2,2.566889347
CALU,583879277.7
ATP6V1F,1115144217
TNPO3,0.853776014
SMO,0.855672555
AHCYL2,1.406708793
NRF1,0.910282013
UBE2H,3.085296613
ZC3HC1,0.852690544
KLHDC10,1.011552396
TMEM209,1.182742571
MKLN1,1.192011482
PODXL,0.908929775
PLXNA4,0.896992755
EXOC4,1.643017079
LRGUK,0.838616536
SLC35B4,0.237812063
CALD1,1.227887274
AGBL3,0.6202686
WDR91,0.669340055
NUP205,0.837122555
PTN,0.307084467
DGKI,1.928928458
CREB3L2,1.008865758
TRIM24,1.102866599
KIAA1549,0.289529761
ZC3HAV1,1.602442121
UBN2,1.040968788
HIPK2,0.931914578
TBXAS1,0.83388126
PARP12,1.36946168
KDM7A,1.463908596
SLC37A3,0.555213711
DENND2A,0.914635363
ADCK2,0.38673291
NDUFB2,0.593185866
BRAF,0.86413139
TMEM178B,1.181859834
GSTK1,5.598993495
CASP2,1.720381945
TCAF1,1.221192845
TPK1,0.412240173
MICALL2,247987286.9
DGKB,0.207743612
INTS1,0.579744416
CUL1,1.313174918
EZH2,0.757550401
PDIA4,1.003736824
ZNF398,0.847180091
ZNF783,1.241836979
ACTR3C,0.484979723
GIMAP8,0.392854528
GIMAP6,154246540.4
AGAP3,1.849727322
RHEB,0.839844636
KMT2C,0.935018907
TMEM184A,1.176104279
RBM33,0.998248761
PSMG3,465925061.4
LMBR1,1.189277106
NOM1,1.458211037
UBE3C,1.196982659
NCAPG2,0.702867964
ESYT2,1.380558621
WDR60,2.081546572
VIPR2,0.05605421
ISPD,0.60974907
ANKMY2,0.683123941
BZW2,1.488237369
AHR,2.670935377
SNX13,0.776495423
HDAC9,1.19910911
MAD1L1,1.107483344
ITGB8,0.554635864
SP4,0.869848568
CDCA7L,0.564786182
RAPGEF5,0.675084282
MRM2,3.34772054
NUDT1,5.027185596
SNX8,0.663194688
FAM126A,0.984698808
KLHL7,0.668430577
NUPL2,0.957622098
GPNMB,0.713589029
IGF2BP3,8.506801458
TRA2A,0.54522607
CCDC126,0.738945823
EIF3B,1.638310725
MPP6,0.732923432
OSBPL3,0.818693085
IQCE,6.537024545
HNRNPA2B1,1.491644055
SKAP2,1.013169153
HIBADH,1.104322162
TAX1BP1,0.947213098
JAZF1,1.116990187
CPVL,0.498227334
CHN2,0.904216867
SCRN1,1.079694211
PLEKHA8,0.451297647
MTURN,0.698047009
ZNRF2,1.954242844
NOD1,2.656821316
GARS,1.125881936
FAM188B,1.069631745
PDE1C,0.210544259
LSM5,1.883932226
AVL9,1.642752128
KBTBD2,1.071420608
FKBP9,0.867654376
NT5C3A,1.009238605
BBS9,1.029511936
BMPER,0.834291287
SDK1,0.506390114
HERPUD2,0.752343731
07-Sep,0.337439396
EEPD1,0.722889891
AOAH,1.945785543
ELMO1,0.418651257
NME8,9.802922738
SFRP4,1.193632584
EPDR1,1.297612542
STARD3NL,1.3652714
AMPH,0.485100715
VPS41,0.734695396
CDK13,1.466546118
SUGCT,3.681151603
GLI3,0.819351117
PSMA2,0.76606913
HECW1,4.462864116
STK17A,0.655063554
COA1,0.822051112
DBNL,1.518440134
POLM,0.489307703
AEBP1,0.551875725
YKT6,296859130.4
NUDCD3,1.983943579
OGDH,1.031675005
MYO1G,172433055.2
CCM2,0.906414365
ADCY1,1.084963903
TNS3,1.177550605
FOXK1,0.672907632
AP5Z1,2.164849718
HUS1,1.586900724
ABCA13,2.355802609
IKZF1,1.524872293
GRB10,0.504699782
WIPI2,1.322155095
TNRC18,1.260422408
VOPP1,3.345073873
ZNF713,2.778027696
GBAS,0.796170984
SUMF2,1.255057455
RNF216,1.070179917
PRKAR1B,1.044550785
CCZ1,0.470805255
RSPH10B,4.757757018
PMS2,1.350690076
EIF2AK1,1.210757572
USP42,1.141026313
CYTH3,10.81077658
DAGLB,1.150036463
ZNF680,0.844352889
KDELR2,0.634334927
ZNF138,0.734998417
ZDHHC4,0.843098719
C7orf26,0.512604995
GUSB,1.509690881
CRCP,0.663317738
TPST1,0.877132398
KCTD7,4.625391558
RABGEF1,1.419832499
TMEM248,2.142775752
SBDS,0.955659094
TYW1,0.9748938
CCZ1B,0.801263295
AUTS2,0.935110483
WBSCR17,0.553336702
C1GALT1,21.68301582
TYW1B,0.878254649
POM121,0.370968495
BAZ1B,0.981908436
WBSCR22,0.914257037
STX1A,1.036413873
ELN,0.786292192
LIMK1,0.914051961
COL28A1,0.623617717
LAT2,1.316785145
RFC2,1.149384566
CLIP2,0.732641575
GTF2I,0.968348592
NCF1,0.501314998
GATSL2,2.830047472
RCC1L,2.347042317
GTF2IRD2B,6.031476086
HIP1,1.349324645
RHBDD2,3.364756273
MIOS,1.548871982
POR,0.886833875
STYXL1,1.158110376
DNAAF5,1.371345205
CCDC146,0.666568606
GSAP,1.209448775
PTPN12,1.096502326
RSBN1L,0.801387557
UMAD1,0.824475111
PHTF2,1.367084857
MAGI2,1.9612824
GLCCI1,1.904542024
GNAI1,2.383006656
SEMA3C,1.660483448
HGF,3.61682208
CACNA2D1,0.312235766
ICA1,0.891284843
SEMA3A,0.506908596
SUN1,1.206026884
DMTF1,0.97660981
CROT,0.434612848
ABCB4,0.558766854
ADAM22,1.152814875
GET4,645625389.2
GTPBP10,0.689057959
ADAP1,1.348236607
CDK14,1.200313991
AKAP9,1.945096239
KRIT1,0.861620121
ANKIB1,1.217660891
PEX1,1.398549939
VPS50,1.089262379
COL1A2,0.342335119
CASD1,0.669368454
SGCE,0.777118231
DYNC1I1,0.807826416
SLC25A13,0.988272008
LMTK2,0.944791284
TECPR1,0.898782922
TRRAP,1.381476161
SMURF1,2.466939034
ARPC1A,1.19500062
ARPC1B,1.154850429
PDAP1,1.744693938
ZNF789,0.976250763
ZNF394,1.624255332
ZKSCAN5,1.864859174
GS1-259H13.2,1.213270914
ZSCAN25,1.000037474
TRIM4,0.699566999
SPAG1,0.954818371
RNF19A,0.82280078
ANKRD46,0.673911102
SNX31,0.972390637
PABPC1,0.772797595
YWHAZ,1.074236182
GRHL2,1.470657791
NCALD,0.620165725
UBR5,1.089722025
MSRA,1.072688738
AZIN1,0.857699563
SLC25A32,1.008201484
DCAF13,4.760057718
ZFPM2,1.042791062
OXR1,1.211734884
ANGPT1,0.389664248
EIF3E,2.465263698
PINX1,0.655398056
EMC2,0.722504511
XKR6,1.191212561
MTMR9,0.482432874
BLK,0.200592687
TRPS1,0.674656174
EIF3H,0.960008152
RAD21,1.551066057
FDFT1,1.339177787
SAMD12,2.322591031
CTSB,0.820013888
MAL2,7.11510703
ENPP2,0.66913986
TAF2,0.89843186
DEPTOR,0.70053866
COL14A1,0.193836252
MTBP,0.75543301
SNTB1,1.16576086
HAS2,3.633956814
ZHX2,1.360134957
DERL1,0.971491873
TBC1D31,0.842036827
ATAD2,1.254112821
FBXO32,2.05601489
FAM91A1,2.065860097
TATDN1,0.729287094
MTSS1,0.516376081
ZNF572,6.995344994
SQLE,0.847909942
KIAA0196,1.218784448
NSMCE2,2.806651808
FAM49B,2.098869536
ASAP1,1.512266139
DLC1,1.500797336
EFR3A,0.998743507
LRRC6,1.601856775
TMEM71,1.259457415
PHF20L1,0.862691357
WISP1,0.716967257
NDRG1,10.97510593
ST3GAL1,3.250706897
ZFAT,1.501458256
KHDRBS3,0.321062632
TRAPPC9,0.934316169
AGO2,1.267339726
PTK2,1.117049158
DENND3,1.03179368
TSNARE1,1.228195043
ZC3H3,30.12347714
PLEC,3.191049646
MROH1,2.095182511
CPSF1,296043260.9
CYHR1,69700844.8
LRRC14,1.099250223
ZNF250,0.879800161
TUSC3,0.70716719
MSR1,0.694551159
MICU3,0.969978523
CNOT7,0.559139246
VPS37A,0.727814098
MTMR7,0.219066448
SLC7A2,0.29986321
PDGFRL,0.481881091
MTUS1,0.746803506
PCM1,0.941327564
PSD3,1.12015213
SH2D4A,0.621991163
CSGALNACT1,0.586533141
INTS10,0.753261139
XPO7,0.936704745
DMTN,3.306141242
BMP1,0.8290881
PIWIL2,2.515301135
PPP3CC,1.074887498
PDLIM2,1.147966438
BIN3,1.416014464
TNFRSF10B,0.916853417
ENTPD4,1.090694645
ADAM28,1.035543556
ADAMDEC1,398582212.9
DOCK5,1.516697009
KCTD9,129176352.6
EBF2,2.402248002
PPP2R2A,0.385150805
BNIP3L,3.793048803
PNMA2,1.955831835
DPYSL2,0.937693854
TRIM35,1.110575956
PTK2B,0.820347152
EPHX2,0.852872129
NUGGC,26.37728437
ELP3,1.341258388
ZNF395,2.222306752
FBXO16,1.076515879
FZD3,0.257719323
EXTL3,0.424056407
INTS9,1.187878888
HMBOX1,0.837793449
KIF13B,1.608548314
DUSP4,3.784871172
SARAF,2.251343929
LEPROTL1,0.67535216
DCTN6,0.653726242
RBPMS,0.558505125
GTF2E2,0.52332891
GSR,0.577241873
PPP2CB,0.862367373
WRN,0.692275063
TTI2,1.171813893
ERLIN2,8.011942301
PROSC,0.90483416
ADGRA2,1.061404918
BRF2,6.559603462
RAB11FIP1,0.933388327
ASH2L,0.704933909
LSM1,83662845.42
DDHD2,1.558306276
WHSC1L1,0.844413511
LETM2,0.559766946
FGFR1,1.092837637
TACC1,1.121960902
PLEKHA2,1.122705877
ADAM9,2.007881372
CSMD1,1.044083612
GPAT4,2.279568889
ANK1,0.249106456
KAT6A,1.370129045
PLAT,5.36920403
IKBKB,1.603930449
POLB,1.006704895
VDAC3,1.738838033
SLC20A2,0.647892336
SMIM19,5.225089198
RNF170,0.604261023
HOOK3,1.046578131
FNTA,1.355280534
HGSNAT,1.125456658
FBXO25,2.904782645
SPIDR,1.089182433
PRKDC,1.218271932
MCM4,2.156864596
UBE2V2,1.181785537
PXDNL,10.30391345
PCMTD1,1.164710291
ST18,0.30620467
RB1CC1,1.162191316
ATP6V1H,0.588008981
LYPLA1,0.754530797
XKR4,1.777120486
TMEM68,0.463504318
TGS1,2.833013424
LYN,0.966783999
PLAG1,56210030.32
FAM110B,1.655077623
UBXN2B,161769130.1
NSMAF,0.578858404
TOX,0.078164872
RAB2A,0.813091085
CHD7,1.311917304
ASPH,1.300702634
YTHDF3,5.314662669
ERICH1,1.064919139
MCPH1,1.203426131
MTFR1,2.096858538
PDE7A,0.86652634
MYBL1,0.298574454
MCMDC2,4.902245118
COPS5,0.976489541
CSPP1,0.836889176
AGPAT5,1.187981576
ARFGEF1,1.277494999
PREX2,0.998006389
