gene,hits
RP11-876N24.5,0
LITAF,3
TXNDC11,0
ZC3H7A,0
RSL1D1,1
GSPT1,1
COX6CP1,0
RP11-166B2.1,0
CPPED1,0
PARN,0
ABCC6P2,0
NTAN1,0
RRN3,0
NPIPP1,0
PKD1P6,0
KIAA0430,0
FOPNL,0
NOMO2,0
RPS15A,0
ARL6IP1,0
SMG1,0
GDE1,0
AC002550.6,0
KNOP1,0
GPRC5B,0
GP2,1
ACSM1,3
THUMPD1,0
ERI2,0
DCUN1D3,0
CRYM,2
NPIPB3,0
SMG1P3,0
NPIPB4,0
CTD-2649C14.3,0
CDR2,5
RRN3P3,0
USP31,0
COG7,0
GGA2,0
EARS2,0
NDUFAB1,0
PALB2,34
ARHGAP17,0
RP11-266L9.8,0
ZKSCAN2,0
HMGN2P3,0
NSMCE1,0
GTF3C1,0
XPO6,3
RP11-57A19.2,0
EIF3CL,0
CLN3,1
NUPR1,3
RP11-666O2.2,0
SULT1A1,16
TUFM,0
RP11-22P6.2,0
ATP2A1-AS1,0
RABEP2,0
SMG1P6,0
SLC7A5P1,0
AC009133.21,0
AC009133.15,0
CDIPT,0
SEZ6L2,0
KCTD13,0
CTD-2574D22.3,0
CTD-2574D22.4,0
HIRIP3,0
DOC2A,1
FAM57B,0
CTD-2515O10.5,0
YPEL3,0
GDPD3,0
MAPK3,5
CD2BP2,0
TBC1D10B,0
Sep-01,0
DCTPP1,1
SEPHS2,0
ZNF768,0
ZNF747,0
ZNF764,0
ZNF688,0
ZNF785,0
ZNF689,0
RP11-146F11.1,0
C16orf93,0
ZNF629,0
BCL7C,0
FBXL19-AS1,0
RP11-1072A3.4,0
ZNF668,0
PRSS53,0
VKORC1,2
PRSS8,2
RP11-452L6.1,0
RP11-452L6.5,0
AC026471.6,0
C16orf58,0
BCAP31P1,0
ABBA01017803.1,0
UBE2MP1,0
SHCBP1,1
RP11-46D6.1,0
VPS35,0
C16orf87,0
DNAJA2,0
NETO2,1
ITFG1,0
NDUFA5P11,0
ABCC12,0
ABCC11,0
SIAH1,3
N4BP1,3
BRD7,3
RP11-132F7.2,0
TOX3,1
RP11-467J12.4,0
RP11-295M3.4,0
RP11-44F14.6,0
AKTIP,0
RPGRIP1L,0
IRX3,1
CRNDE,0
AMFR,4
NUDT21,0
BBS2,0
MT1G,2
FAM192A,0
PLLP,0
CIAPIN1,1
DOK4,0
CCDC102A,0
ZNF319,0
CFAP20,0
CSNK2A2,2
RP11-481J2.3,0
CNOT1,0
SLC38A7,0
GOT2,0
RP11-51O6.1,0
TK2,1
RP11-403P17.6,0
CMTM4,0
DYNC1LI2,0
NAE1,1
FAM96B,1
B3GNT9,1
TRADD,13
KIAA0895L,0
LRRC29,0
FHOD1,1
TPPP3,0
ATP6V0D1,0
ACD,14
ENKD1,0
GFOD2,0
RANBP10,1
CENPT,0
CTRL,10
PSMB10,0
SLC12A4,0
DDX28,0
ESRP2,2
SLC7A6OS,0
SMPD3,2
RP11-71L14.3,0
CHTF8,1
PDF,92
COG8,0
TMED6,0
TERF2,5
NQO1,64
NOB1,6
CTD-2033A16.2,0
PDXDC2P,0
RP11-419C5.2,0
SMG1P7,0
EXOSC6,0
AARS,0
RP11-529K1.2,0
ST3GAL2,0
COG4,0
MTSS1L,0
VAC14,1
CMTR2,0
ZNF23,1
PHLPP2,10
AP1G1,0
ZNF821,0
TXNL4B,0
ZFHX3,13
AC009120.6,0
AC009120.3,0
RP11-252A24.2,0
GLG1,1
RFWD3,0
MLKL,2
FA2H,0
WDR59,0
LDHD,0
BCAR1,17
CFDP1,0
TMEM170A,0
RP11-77K12.5,0
TMEM231,0
ADAT1,0
KARS,15
MAF,27
CDYL2,1
PRCAT47,1
CMC2,1
C16orf46,0
GCSH,0
MPHOSPH6,0
RP11-483P21.2,0
MBTPS1,0
HSDL1,1
TAF1C,0
TLDC1,0
COTL1,1
ZDHHC7,0
GINS2,1
EMC8,0
MTHFSD,0
C16orf95,0
FBXO31,3
ZCCHC14,0
KLHDC4,0
SLC7A5,15
MVD,147
RNF166,0
RP5-1142A6.10,0
PIEZO1,2
APRT,0
GALNS,1
SLC22A31,0
RP11-46C24.7,0
ANKRD11,0
CHMP1A,0
RP11-368I7.4,0
SPATA2L,0
VPS9D1,1
FANCA,8
CENPBD1,0
DBNDD1,0
RP11-1260E13.2,0
RP11-1260E13.3,0
C17orf97,0
FAM57A,0
DBIL5P,0
RNMTL1,0
TIMM22,0
PITPNA-AS1,0
RP11-961A15.3,0
WDR81,0
SERPINF2,0
SERPINF1,1
RPA1,2
DPH1,0
OVCA2,0
SRR,17
HNRNPA1P16,0
SGSM2,0
PAFAH1B1,0
RP11-74E22.3,0
RAP1GAP2,0
CTNS,0
EMC6,0
GSG2,0
CYB5D2,0
RP11-104O19.4,0
RP11-314A20.2,0
ARRB2,2
MED11,0
ZMYND15,0
PSMB6,3
PLD2,4
MINK1,0
C17orf107,0
RNF167,0
ENO3,0
RP5-1050D4.3,0
RP5-1050D4.4,0
RP5-1050D4.5,0
KIF1C,0
ZFP3,0
AC012146.7,0
RP11-333E1.1,0
RABEP1,1
RPAIN,0
MIS12,1
FAM64A,0
TXNDC17,0
C17orf100,0
ALOX12P2,0
RNASEK,1
C17orf49,0
SLC16A13,0
ACADVL,0
ELP5,0
SLC2A4,5
EIF5A,5
KCTD11,1
TNK1,0
NLGN2,0
TMEM102,0
POLR2A,5
TNFSF12,7
TNFSF13,0
SENP3,2
EIF4A1,0
CD68,74
MPDU1,0
SHBG,374
WRAP53,0
EFNB3,0
DNAH2,0
KDM6B,6
TMEM88,0
CYB5D1,0
CHD3,3
CNTROB,0
RP11-599B13.9,0
RP11-599B13.7,0
PFAS,1
RANGRF,0
NDEL1,0
USP43,0
ADPRM,0
MAP2K4,21
ARHGAP44,0
COX10,1
AC005224.2,0
ZNF286A,0
MEIS3P1,0
CTD-3157E16.2,0
ADORA2B,1
TTC19,0
RPLP1P11,0
PIGL,0
UBB,1
LRRC75A-AS1,0
MPRIP,0
RP11-45M22.2,0
NT5M,0
MED9,0
RP11-524F11.2,0
RAI1,0
LRRC48,0
GID4,0
DRG2,0
ALKBH5,1
LLGL1,0
MIEF2,0
SMCR8,0
AC107983.4,0
AC026271.5,0
UBE2SP2,0
RP11-815I9.5,0
TRIM16L,0
TVP23B,0
PRPSAP2,0
EPN2,0
MAPK7,2
SLC47A1,1
ALDH3A2,0
SPECC1,0
USP32P3,0
SCDP1,0
DHRS7B,0
MAP2K3,4
RP11-1109M24.5,0
WSB1,0
NLK,5
TMEM97,1
TNFAIP1,0
TMEM199,0
SARM1,0
CTD-2350C19.2,0
RPS7P1,0
SUPT6H,0
RPL23A,0
AC010761.14,0
NEK8,0
TRAF4,6
ERAL1,2
TAOK1,1
TP53I13,0
ANKRD13B,0
NSRP1,0
CPD,31
GOSR1,0
SMURF2P1,0
LRRC37BP1,0
SUZ12P1,1
CTD-2349P21.5,0
CTD-2349P21.9,0
ATAD5,0
RP13-753N3.3,0
ADAP2,0
RNF135,1
RP11-848P1.2,0
RP11-848P1.9,0
NF1,13
AK4P1,0
RAB11FIP4,0
SUZ12,22
LRRC37B,0
SH3GL1P1,0
RHOT1,2
ZNF207,0
PSMD11,0
CDK5R1,2
TMEM98,0
CCL2,130
ZNF830,0
LIG3,0
SLFN5,0
RP11-1094M14.11,0
AP2B1,0
RASL10B,0
TAF15,0
CH17-260O16.1,0
ZNHIT3,1
PIGW,0
GGNBP2,2
DHRS11,0
MRM1,0
AATF,3
TADA2A,0
DUSP14,0
MRPL45,0
SOCS7,2
CTB-58E17.1,0
MLLT6,0
CISD3,0
CTB-58E17.5,0
PSMB3,0
LASP1,10
RPL19,3
CTB-131K11.1,0
CDK12,26
RP11-390P24.1,0
PPP1R1B,4
STARD3,3
ERBB2,610
GRB7,3
PSMD3,0
THRA,0
MSL1,0
CASC3,0
RAPGEFL1,0
WIPF2,0
CDC6,22
RARA,21
CTD-2267D19.3,0
RP11-458J1.1,0
TMEM99,0
EIF1,0
FKBP10,2
TTC25,0
CNP,10
NKIRAS2,0
STAT5A,39
ATP6V0A1,0
RP11-400F19.18,0
PTP4A2P1,0
NAGLU,0
HSD17B1,11
COASY,0
MLX,0
TUBG1,0
TUBG2,0
VPS25,0
CNTD1,0
PSME3,0
AOC2,0
RUNDC1,0
RPL27,0
IFI35,0
NBR2,0
NBR1,3
ARL4D,0
DHX8,0
G6PC3,0
C17orf53,0
TMUB2,0
RP5-882C2.2,0
GRN,13
FZD2,4
DBF4B,0
ADAM11,0
NMT1,1
ACBD4,0
HEXIM1,6
HEXIM2,0
FMNL1,2
MAP3K14-AS1,0
RPS26P8,0
CRHR1-IT1,0
AC126544.4,0
MAPT,5
KANSL1-AS1,0
RP11-259G18.1,0
LRRC37A2,0
NSF,14
GOSR2,0
EFCAB13,1
NPEPPS,0
KPNB1,2
TBKBP1,0
LRRC46,0
SP2,15
PNPO,0
CDK5RAP3,1
NFE2L1,1
SNX11,0
PRAC2,2
CTD-2377D24.4,0
CALCOCO2,0
ATP5G1,0
UBE2Z,0
AC091133.1,0
ABI3,0
KAT7,3
ITGA3,4
PDK2,1
XYLT2,0
EME1,0
ACSF2,0
RSAD1,0
EPN3,0
SPATA20,0
ABCC3,3
LUC7L3,0
TOB1-AS1,0
NME1,25
NME1-NME2,0
UTP18,0
RP11-750B16.1,0
TOM1L1,0
RP11-257O5.4,0
STXBP4,0
HLF,6
PCTP,2
DGKE,0
RP11-670E13.6,0
SCPEP1,1
AKAP1,0
MSI2,3
RP11-159D12.6,0
DYNLL2,0
RP11-159D12.8,0
SEPT4-AS1,0
RAD51C,10
PPM1E,0
PRR11,1
SMG8,0
GDPD1,0
YPEL2,0
DHX40,0
CLTC,1
VMP1,1
RPS6KB1,4
CA4,6
PPM1D,4
BCAS3,0
RPL23AP74,0
TBX2,6
METTL2A,0
TLK2,2
TANC2,0
ACE,76
KCNH6,0
DCAF7,0
TACO1,0
MAP3K3,2
DDX42,0
PSMC5,0
SNHG25,0
CEP95,0
RP11-160O5.1,0
PRKCA,24
CACNG4,0
NOL11,0
BPTF,3
KPNA2,8
LINC00674,0
RP11-147L13.11,0
RP11-147L13.12,0
RP11-147L13.13,0
RP11-147L13.15,0
AMZ2,0
ARSG,0
PRKAR1A,6
MAP2K6,5
RP1-193H18.2,0
MYL6P5,0
SOX9,53
COG1,0
C17orf80,0
RPL38,0
TTYH2,0
GPRC5C,0
SLC9A3R1,0
TMEM104,0
CDR2L,1
ICT1,1
KCTD2,0
AC087651.2,0
ARMC7,0
NUP85,1
MRPS7,0
RP11-649A18.12,0
RP11-16C1.1,0
KIAA0195,0
TSEN54,0
LLGL2,0
MYO15B,0
SMIM5,0
SAP30BP,0
ITGB4,11
UNK,0
TEN1,0
CDK3,0
RP11-449J21.5,0
UBALD2,0
SNHG16,0
RP11-318A15.2,0
METTL23,0
MFSD11,0
MGAT5B,1
SEC14L1,3
Sep-09,0
TNRC6C,0
SYNGR2,0
AFMID,0
BIRC5,221
PGS1,0
ENGASE,0
RP11-398J5.1,0
CBX2,3
RP11-353N14.2,0
CCDC40,0
GAA,4
RP11-334C17.6,0
CARD14,0
SLC26A11,0
RNF213,0
CTD-2047H16.2,0
ENDOV,6
RPTOR,12
CHMP6,0
CTD-2561B21.8,0
BAIAP2,0
C17orf89,0
BAHCC1,0
RP13-766D20.2,0
FSCN2,0
CCDC137,0
HGS,6
MRPL12,0
SLC25A10,0
RP11-498C9.2,0
RP11-498C9.4,0
ANAPC11,0
NPB,5
MAFG-AS1,0
ASPSCR1,0
LRRC45,0
RAC3,17
RP13-650J16.1,1
GPS1,0
RP11-1376P16.2,0
SLC16A3,0
RP13-516M14.1,0
HEXDC,0
NARF,0
RP13-20L14.10,0
FOXK2,0
FN3KRP,0
FN3K,0
RP11-388C12.8,0
TBCD,0
RP11-497H17.1,0
METRNL,0
AC144831.3,0
RPH3AL,0
FAM101B,1
VPS53,0
GEMIN4,2
GLOD4,0
AC087392.1,0
NXN,0
ABR,19
YWHAE,1
CRK,32
MYO1C,1
INPP5K,1
PITPNA,0
SLC43A2,0
RILP,3
PRPF8,3
TLCD2,0
MIR22HG,1
SMYD4,0
AC016292.3,0
RTN4RL1,0
SMG6,0
TSR1,1
MNT,4
METTL16,0
CLUH,0
RP11-74E22.8,0
RP11-74E22.4,0
CTD-3060P21.1,0
TRPV1,27
SHPK,0
RP11-235E17.5,0
RP11-235E17.6,0
TAX1BP3,0
P2RX5,0
ITGAE,0
C17orf85,0
CAMKK1,0
ATP2A3,2
ZZEF1,0
ANKFY1,0
UBE2G1,0
MYBBP1A,2
ALOX15,52
PELP1,7
CXCL16,20
SLC25A11,0
PFN1,1
SPAG7,0
CAMTA2,0
INCA1,1
ZNF232,0
ZNF594,0
NUP88,1
C1QBP,2
DHX33,1
DERL2,0
NLRP1,2
PITPNM3,0
KIAA0753,0
MED31,0
ALOX12-AS1,0
RP11-589P10.5,0
DLG4,1
CTD-2545G14.4,0
DVL2,6
PHF23,1
GABARAP,2
CTDNEP1,0
CLDN7,10
GPS2,1
NEURL4,0
TMEM256-PLSCR3,0
TMEM256,1
ZBTB4,3
RP11-186B7.7,0
AC113189.5,0
FXR2,1
SAT2,3
TP53,481
RP11-199F11.2,0
NAA38,0
AC025335.1,0
KCNAB3,0
TRAPPC1,0
RP11-599B13.3,0
ALOXE3,2
PER1,9
VAMP2,0
TMEM107,0
C17orf59,0
RP11-599B13.8,0
AURKB,25
CTC1,0
SLC25A35,0
KRBA2,0
RPL26,0
MYH10,1
STX8,0
RP11-565F19.2,0
RP11-55L4.2,0
SCO1,1
ZNF18,0
ELAC2,70
COX10-AS1,0
RPS18P12,0
CDRT4,0
TVP23C,0
RP11-385D13.3,0
TRIM16,2
UBE2SP1,0
ZSWIM7,1
CTC-529I10.1,0
NCOR1,28
CENPV,0
LRRC75A,0
ZNF287,0
AC005822.1,0
ZNF624,0
UPF3AP1,0
PLD6,0
FLCN,2
COPS3,1
RPL13P12,0
RASD1,3
PEMT,0
SREBF1,32
TOM1L2,0
ATPAF2,0
FLII,2
TOP3A,46
SHMT1,4
CTD-2303H24.2,0
CCDC144B,0
ZNF286B,0
RP11-815I9.4,0
FOXO3B,0
FAM83G,0
B9D1,0
RPS2P46,0
ULK2,2
RP11-78O7.2,0
AKAP10,0
USP22,3
TMEM11,0
NATD1,0
C17orf51,0
RP11-1109M24.16,0
GTF2IP6,0
TUFMP1,0
RP11-173M1.5,0
LYRM9,0
CTD-2008P7.9,0
IFT20,0
POLDIP2,0
VTN,1
SLC46A1,0
UNC119,0
PIGS,152
ALDOC,0
SPAG5,3
RP11-192H23.8,0
SGK494,0
KIAA0100,1
SDF2,0
PROCA1,3
TLCD1,0
FAM222B,0
FLOT2,1
DHRS13,0
PHF12,1
SEZ6,0
MYO18A,1
TWF1P1,0
NUFIP2,0
ABHD15,0
GIT1,1
RP11-68I3.7,0
CORO6,0
SSH2,0
BLMH,0
CRLF3,0
TEFM,0
RP11-848P1.7,0
COPRS,0
UTP6,0
AC090616.2,0
UBL5P2,0
C17orf75,0
MYO1D,1
CCT6B,0
RFFL,0
RAD51D,8
NLE1,0
RP11-799D4.4,0
SLFN13,0
PEX12,0
MMP28,2
AC015849.16,0
LRRC37A9P,0
RDM1,0
MYO19,0
ACACA,4
SYNRG,0
DDX52,0
HNF1B,34
CH17-431G21.1,0
SRCIN1,0
C17orf96,0
CTB-58E17.3,0
PCGF2,2
PIP4K2B,0
CWC25,0
RPL23,0
CACNB1,0
FBXL20,0
MED1,22
PGAP3,0
MIEN1,6
GSDMB,0
ORMDL3,0
MED24,2
NR1D1,4
RARA-AS1,0
TOP2A,80
TNS4,7
SMARCE1,3
KRT10,0
KRT15,2
KRT19,9
KRT14,7
JUP,5
P3H4,0
NT5C3B,0
RP11-156E6.1,0
KLHL11,0
ACLY,14
DNAJC7,0
CTD-2132N18.4,0
CTD-2132N18.2,0
KAT2A,2
RAB5C,3
KCNH4,0
GHDC,0
STAT5B,20
STAT3,592
PTRF,14
RP11-400F19.6,0
PSMC3IP,1
FAM134C,0
PLEKHH3,1
EZH1,5
HMGN2P15,0
COA3,0
BECN1,35
AARSD1,0
VAT1,0
BRCA1,556
RP11-242D8.1,0
RP11-242D8.2,0
RP11-242D8.3,0
CTD-3014M21.1,0
ETV4,62
DUSP3,1
MPP3,0
MPP2,1
TMEM101,0
LSM12,0
HDAC5,2
ASB16-AS1,0
ATXN7L3,0
UBTF,2
RUNDC3A-AS1,0
SLC25A39,0
FAM171A2,0
GPATCH8,0
CCDC43,0
GJC1,1
EFTUD2,0
KIF18B,0
C1QL1,0
DCAKD,0
PLCD3,0
AC142472.6,0
AC002117.1,0
CTD-2020K17.3,0
CTD-2020K17.4,0
MAP3K14,0
ARHGAP27,0
PLEKHM1,0
LRRC37A4P,0
RP11-798G7.7,0
KANSL1,2
RPS7P11,0
WNT3,9
RP11-63A1.1,0
RPRML,0
RP11-156P1.3,0
CDC27,2
CTD-2026D20.3,0
RP11-138C9.1,0
OSBPL7,0
MRPL10,0
SCRN2,0
SP6,3
RP11-6N17.4,0
SP2-AS1,0
PRR15L,0
RP5-890E16.2,0
CBX1,3
HOXB6,0
HOXB9,1
PRAC1,3
HOXB13,157
TTLL6,0
SUMO2P17,0
SNF8,0
ZNF652,3
PHB,12
EIF4EP2,0
SPOP,115
SLC35B1,0
FAM117A,0
DLX3,0
PPP1R9B,0
COL1A1,16
MRPL27,0
LRRC59,4
ANKRD40,0
TOB1,2
RP11-700H6.1,0
SPAG9,4
MBTD1,1
RP11-481C4.2,0
RP11-257O5.2,0
COX11,3
MMD,1
TMEM100,0
C17orf67,0
TRIM25,3
COIL,678
RP11-166P13.3,0
MRPS23,0
CUEDC1,0
VEZF1,0
RP11-159D12.2,0
SRSF1,5
MKS1,0
BZRAP1,1
SUPT4H1,0
RNF43,3
MTMR4,0
TRIM37,0
SKA2,0
RP11-758H9.2,0
PTRH2,0
TUBD1,0
RNFT1,0
DHX40P1,0
HEATR6,0
CTD-2319I12.4,0
USP32,0
APPBP2,1
TBX2-AS1,0
NACA2,0
BRIP1,13
INTS2,0
MED13,2
RP11-464D20.2,0
RP11-269G24.4,0
CYB561,0
LIMD2,0
STRADA,29
CCDC47,0
FTSJ3,0
SMARCD2,0
ERN1,15
TEX2,0
POLG2,0
DDX5,10
SMURF2,6
RP13-104F24.2,0
RP11-927P21.4,0
PLEKHM1P,0
RP11-583F2.6,0
AMZ2P1,0
GNA13,5
AXIN2,19
CEP112,0
HELZ,0
PSMD12,0
C17orf58,0
SLC16A6,1
WIPI1,1
ABCA5,2
LINC00511,0
SLC39A11,1
RP11-143K11.7,0
FAM104A,0
CDC42EP4,0
MGC16275,0
NAT9,0
FDXR,3
HID1,0
ATP5H,0
NT5C,1
HN1,4
RP11-649A18.5,0
RP11-649A18.4,0
SUMO2,8
GGA3,0
MIF4GD,0
SLC25A19,1
GRB2,23
CASKIN2,0
RECQL5,1
GALK1,0
H3F3B,2
UNC13D,0
WBP2,0
TRIM47,1
TRIM65,0
MRPL38,0
FBF1,0
ACOX1,0
EVPL,0
SRP68,1
EXOC7,0
RNF157,0
ATF4P3,0
QRICH2,0
PRPSAP1,2
UBE2O,3
RHBDF2,0
ST6GALNAC1,7
MXRA7,0
JMJD6,1
SRSF2,4
TNRC6C-AS1,0
TMC6,0
TK1,14
CYTH1,0
USP36,0
TIMP2,29
LGALS3BP,6
CANT1,3
CBX8,2
CBX4,5
TBC1D16,0
EIF4A3,0
RP11-334C17.5,0
SGSH,0
BAIAP2-AS1,0
AATK,0
CEP131,1
ENTHD2,0
SLC38A10,0
RP11-455O6.9,0
RP11-1055B8.4,0
RP11-1055B8.1,0
ACTG1,0
FAAP100,0
NPLOC4,0
OXLD1,0
ARL16,0
RP13-1032I1.11,0
RP13-1032I1.7,0
FAM195B,0
P4HB,0
ARHGDIA,3
RP11-498C9.15,0
ALYREF,0
PCYT2,1
SIRT7,5
MAFG,0
PYCR1,5
STRA13,1
RP11-1182P23.5,0
DCXR,2
RFNG,0
DUS1L,0
FASN,95
CCDC57,0
CSNK1D,0
SECTM1,0
OGFOD3,0
C17orf62,0
RP13-20L14.6,0
WDR45B,0
RAB40B,0
RP11-388C12.1,0
B3GNTL1,0
ROCK1P1,1
USP14,10
CLUL1,0
TYMS,7
RP11-672L10.6,0
NDC80,6
SMCHD1,1
EMILIN2,1
MYL12A,0
MYL12B,0
TGIF1,0
DLGAP1-AS1,0
LINC00667,0
ARHGAP28,0
PTPRM,1
RAB12,0
MTCL1,0
NDUFV2,0
ANKRD12,0
RP11-888D10.4,0
TWSG1,0
RALBP1,12
RP11-61L19.3,0
RAB31,0
VAPA,2
APCDD1,0
NAPG,0
CHMP1B,0
IMPA2,0
TUBB6,0
SLMO1,0
RP11-861E21.1,0
PSMG2,0
SEH1L,0
CEP192,0
LDLRAD4,0
RNMT,0
RHOT1P1,0
RP11-757O6.1,0
GREB1L,0
SNRPD1,0
MIB1,23
GATA6,6
RBBP8,6
CABLES1,0
RIOK3,1
C18orf8,0
LAMA3,1
TTC39C,0
CABYR,0
IMPACT,9657
TAF4B,0
DSG2,2
TTR,13
RP11-549B18.1,0
RNF125,0
RNF138,0
DTNA,0
MAPRE2,0
ZNF397,0
ZNF271P,0
GALNT1,1
C18orf21,0
ELP2,0
MOCOS,0
RP11-49I11.4,0
FHOD3,2
KIAA1328,0
PIK3C3,1
SETBP1,0
HAUS1,0
C18orf25,0
CTIF,0
LIPG,0
SKA1,2
MAPK4,1
ME2,10
ELAC1,1
SMAD4,97
POLI,14
C18orf54,0
RAB27B,2
RP11-397A16.1,0
WDR7,0
ONECUT2,8
NEDD4L,9
MALT1,2
ZNF532,0
OACYLP,0
SEC11C,0
PMAIP1,8
KIAA1468,0
ZCCHC2,0
PHLPP1,19
SERPINB5,6
SERPINB8,1
SOCS6,4
RP11-676J15.1,0
TIMM21,0
CNDP2,0
RP11-231E4.5,0
ZNF407,0
RP11-405M12.4,0
TSHZ1,1
ZNF236,0
RP11-176N18.2,0
ATP9B,0
NFATC1,15
CTDP1,0
HSBP1L1,0
RBFA,0
ADNP2,0
AC139100.4,0
TUBB8P12,0
THOC1,1
COLEC12,1
TYMSOS,0
RP11-806L2.5,0
ENOSF1,0
YES1,4
METTL4,0
RP11-715F3.2,0
CBX3P2,0
LPIN2,2
RP13-270P17.3,0
DLGAP1,0
LINC00526,0
ZBTB14,0
RPL6P27,0
RP11-91I8.3,0
LAMA1,0
NDUFV2-AS1,0
RP11-888D10.3,0
PPP4R1,0
MPPE1,0
RP11-703I16.3,0
AFG3L2,0
SPIRE1,0
RP11-973H7.3,0
CEP76,0
PTPN2,0
FAM210A,0
ZNF519,0
RP11-454P7.3,0
ROCK1,32
ESCO1,1
ABHD3,0
RP11-17J14.2,0
TMEM241,0
NPC1,1
ANKRD29,0
OSBPL1A,2
SS18,3
DHFRP1,0
KCTD1,0
RP11-9E17.1,0
PCAT18,2
DSC3,2
DSC2,1
DSG1-AS1,0
RP11-650P15.1,0
B4GALT6,0
TRAPPC8,0
RP11-53I6.3,0
GAREM,0
HNRNPA1P7,0
ZSCAN30,0
ZNF24,0
ZNF396,0
INO80C,0
RPRD1A,0
SLC39A6,3
RP11-49I11.1,0
TPGS2,0
RP11-244M2.1,0
RPL7AP66,0
SYT4,0
RP11-456K23.1,0
EPG5,0
PSTPIP2,0
ATP5A1,0
PIAS2,2
RP11-49K24.4,0
HDHD2,0
IER3IP1,0
SMAD2,101
RP11-380M21.2,0
SMAD7,26
DYM,2
C18orf32,0
RPL17,0
ACAA2,0
MYO5B,0
MBD1,5
CXXC1,0
MEX3C,0
MBD2,20
SNRPGP2,0
TXNL1,0
FECH,19
NARS,0
ATP8B1,0
RP11-126O1.5,0
LMAN1,1
FAM60CP,0
RNF152,1
PIGN,0
RP11-120K19.4,0
BCL2,297
KDSR,0
VPS4B,0
DSEL,0
RP11-421N8.1,0
TMX3,0
RTTN,0
CBLN2,0
RP11-713C5.1,0
NETO1,0
FBXO15,0
CYB5A,1
FAUP1,0
LINC00909,0
ZADH2,0
RP11-94B19.6,0
RP11-94B19.7,0
MBP,24
RP11-567M16.6,0
RP11-248M19.1,0
PQLC1,0
TXNL4A,0
PARD6G,0
TPGS1,0
CDC34,2
BSG,28
HCN2,0
FSTL3,0
PALM,35
MISP,4
AC006273.5,0
PTBP1,1
CFD,4
KISS1R,10
ARID3A,0
WDR18,0
CNN2,1
ABCA7,0
HMHA1,0
GPX4,11
STK11,22
ATP5D,0
MIDN,0
CIRBP,2
C19orf24,0
MUM1,1
NDUFS7,0
DAZAP1,0
RPS15,1
CTB-25B13.5,0
REEP6,0
SCAMP4,0
ADAT3,0
CSNK1G2,0
AC005306.3,0
IZUMO4,0
DOT1L,6
SF3A2,0
AMH,14
OAZ1,1
SPPL2B,0
GADD45B,10
THOP1,0
ZNF554,0
ZNF555,0
ZNF57,0
TLE6,0
GNA11,0
NCLN,0
NFIC,1
FZR1,4
C19orf71,0
HMG20B,2
TJP3,0
MRPL54,0
ATCAY,0
PIAS4,1
ANKRD24,0
CCDC94,0
FSD1,0
MPND,0
AC007292.6,0
CHAF1A,0
CTB-50L17.7,0
CTB-50L17.8,0
HDGFRP2,1
FEM1A,0
UHRF1,10
KDM4B,12
SAFB,1
HSD11B1L,0
RPL36,0
VMAC,1
CAPS,78
CLPP,1
ALKBH7,1
CRB3,1
CTD-2396E7.11,0
TRIP10,0
ZNF557,0
ARHGEF18,0
C19orf45,0
ZNF358,0
MCOLN1,0
PNPLA6,0
CAMSAP3,0
PET100,0
STXBP2,0
TRAPPC5,0
EVI5L,0
LRRC8E,0
MAP2K7,4
TGFBR3L,0
SNAPC2,0
CTD-3193O13.8,0
CTD-2325M2.1,0
CERS4,0
RPS28,0
ANGPTL4,5
RAB11B,2
Mar-02,0
HNRNPM,1
ZNF317,0
ZNF559,0
ZNF177,0
CTC-543D15.8,0
ZNF561-AS1,0
UBL5,0
PIN1,39
C19orf66,0
PPAN,0
P2RY11,0
MRPL4,0
ICAM1,84
AC114271.2,0
ATG4D,1
SLC44A2,0
ILF3,1
QTRT1,0
DNM2,0
CARM1,14
C19orf52,0
SMARCA4,19
LDLR,18
CCDC159,0
LPPR2,0
SWSAP1,0
PRKCSH,0
CTC-398G3.1,0
ZNF627,0
CTD-2006C1.6,0
ZNF441,0
ZNF491,0
ZNF440,0
ZNF439,0
AC020951.1,0
ZNF69,0
ZNF700,0
CTD-2006C1.12,0
ZNF763,0
CTD-2006C1.2,0
ZNF844,0
ZNF788,0
ZNF136,0
CTD-2666L21.1,0
ZNF791,0
WDR83,0
ASNA1,1
JUNB,28
RNASEH2A,1
MAST1,0
GCDH,0
AD000092.3,0
CALR,4
RAD23A,0
NFIX,2
AC007787.3,0
NACC1,2
AC005546.2,0
IER2,1
CCDC130,0
MRI1,2
C19orf53,0
ZSWIM4,0
CC2D1A,0
DCAF15,0
EEF1DP1,0
CTB-55O6.8,0
ADGRE5,2
PKN1,7
SNRPGP15,0
TECR,0
ZNF333,0
AC005255.3,0
CYP4F22,0
CYP4F23P,0
RPL23AP2,0
CYP4F8,1
CYP4F12,0
UCA1,11
TPM4,3
RAB8A,0
HSH2D,0
FAM32A,0
AP1M1,0
C19orf44,0
TMEM38A,0
NWD1,1
SIN3B,1
CTD-2538G9.5,0
F2RL3,0
MYO9B,1
USE1,0
OCEL1,0
BABAM1,1
MRPL34,0
DDA1,0
GTPBP3,0
MVB12A,0
SLC27A1,0
PGLS,1
COLGALT1,0
MAP1S,5
RPL18A,0
CCDC124,0
KCNN1,0
ARRDC2,0
CTB-52I2.4,0
MAST3,0
PIK3R2,3
IFI30,1
MPV17L2,0
PGPEP1,0
